zone_lat,zone_lon,business_count,transport_count,population,biz_log,trans_log,pop_log,biz_score,trans_score,pop_score,zone_score,zone_type
12.93,77.67,31.0,0.0,9300.0,3.4657359027997265,0.0,9.137877200242468,0.6245608908181276,0.0,0.8044057562500854,0.46891028193296813,Balanced Zone
12.93,77.68,48.0,4.0,16400.0,3.8918202981106265,1.6094379124341003,9.70509758756311,0.701345636385181,0.4686790650623293,0.8543380692615823,0.6734596879289233,Commercial Zone
12.93,77.69,78.0,2.0,24400.0,4.3694478524670215,1.0986122886681098,10.102379394048045,0.7874189839207308,0.3199232330374462,0.8893107182682284,0.6594575781332054,Commercial Zone
12.93,77.7,5.0,0.0,1500.0,1.791759469228055,0.0,7.313886831633462,0.322893296436372,0.0,0.6438401982214803,0.3222120583084297,Opportunity Zone
12.93,77.73,5.0,0.0,1500.0,1.791759469228055,0.0,7.313886831633462,0.322893296436372,0.0,0.6438401982214803,0.3222120583084297,Opportunity Zone
12.93,77.74,18.0,3.0,6900.0,2.9444389791664403,1.3862943611198906,8.839421607620602,0.5306178783854318,0.4036981731641997,0.7781327618303652,0.5728261907637272,Commercial Zone
12.93,77.75,5.0,0.0,1500.0,1.791759469228055,0.0,7.313886831633462,0.322893296436372,0.0,0.6438401982214803,0.3222120583084297,Opportunity Zone
12.93,77.76,2.0,2.0,1600.0,1.0986122886681098,1.0986122886681098,7.3783837129967145,0.19798111827274653,0.3199232330374462,0.6495178475805023,0.3986987136981059,Balanced Zone
12.93,77.77,3.0,0.0,900.0,1.3862943611198906,0.0,6.803505257608338,0.24982435632725103,0.0,0.5989113961558435,0.2845662955527205,Opportunity Zone
12.94,75.78,3.0,0.0,900.0,1.3862943611198906,0.0,6.803505257608338,0.24982435632725103,0.0,0.5989113961558435,0.2845662955527205,Opportunity Zone
12.94,75.79,3.0,0.0,900.0,1.3862943611198906,0.0,6.803505257608338,0.24982435632725103,0.0,0.5989113961558435,0.2845662955527205,Opportunity Zone
12.94,76.16,2.0,2.0,1600.0,1.0986122886681098,1.0986122886681098,7.3783837129967145,0.19798111827274653,0.3199232330374462,0.6495178475805023,0.3986987136981059,Balanced Zone
12.94,77.37,0.0,2.0,1000.0,0.0,1.0986122886681098,6.90875477931522,0.0,0.3199232330374462,0.608176493426065,0.3248349042622289,Opportunity Zone
12.94,77.42,0.0,2.0,1000.0,0.0,1.0986122886681098,6.90875477931522,0.0,0.3199232330374462,0.608176493426065,0.3248349042622289,Opportunity Zone
12.94,77.43,0.0,2.0,1000.0,0.0,1.0986122886681098,6.90875477931522,0.0,0.3199232330374462,0.608176493426065,0.3248349042622289,Opportunity Zone
12.94,77.45,2.0,2.0,1600.0,1.0986122886681098,1.0986122886681098,7.3783837129967145,0.19798111827274653,0.3199232330374462,0.6495178475805023,0.3986987136981059,Balanced Zone
12.94,77.48,2.0,5.0,3100.0,1.0986122886681098,1.791759469228055,8.03947991910045,0.19798111827274653,0.521772319619546,0.7077140327525713,0.48971455881206494,Balanced Zone
12.94,77.49,2.0,4.0,2600.0,1.0986122886681098,1.6094379124341003,7.8636512654486515,0.19798111827274653,0.4686790650623293,0.692235866652084,0.4657145615818686,Balanced Zone
12.94,77.5,0.0,3.0,1500.0,0.0,1.3862943611198906,7.313886831633462,0.0,0.4036981731641997,0.6438401982214803,0.36663842998498797,Balanced Zone
12.94,77.51,3.0,8.0,4900.0,1.3862943611198906,2.1972245773362196,8.497194544909547,0.24982435632725103,0.6398464660748924,0.7480065724368343,0.5606958703772796,Commercial Zone
12.94,77.52,12.0,12.0,9600.0,2.5649493574615367,2.5649493574615367,9.169622538697624,0.4622299853561963,0.7469303770589025,0.8072002929272425,0.6826147301020096,Commercial Zone
12.94,77.53,20.0,8.0,10000.0,3.044522437723423,2.1972245773362196,9.210440366976517,0.548653936465337,0.6398464660748924,0.8107934793211565,0.6723201618282182,Commercial Zone
12.94,77.54,12.0,5.0,6100.0,2.5649493574615367,1.791759469228055,8.716207971151853,0.4622299853561963,0.521772319619546,0.7672862866313619,0.5898395077946766,Commercial Zone
12.94,77.55,61.0,8.0,22300.0,4.127134385045092,2.1972245773362196,10.012386799492118,0.7437516303442471,0.6398464660748924,0.8813886856676211,0.7555577922131538,Commercial Zone
12.94,77.56,34.0,8.0,14200.0,3.5553480614894135,2.1972245773362196,9.561067663645012,0.6407099140642882,0.6398464660748924,0.8416591398633074,0.7107399362976563,Commercial Zone
12.94,77.57,64.0,9.0,23700.0,4.174387269895637,2.302585092994046,10.073272520325904,0.7522670812278941,0.6705281516444292,0.8867484451871332,0.7707269332594151,Commercial Zone
12.94,77.58,68.0,19.0,29900.0,4.23410650459726,2.995732273553991,10.305647203635566,0.7630290952619385,0.872377238226529,0.90720434854028,0.8517622839469647,Commercial Zone
12.94,77.59,51.0,3.0,16800.0,3.9512437185814275,1.3862943611198906,9.729193687429403,0.7120543416834474,0.4036981731641997,0.8564592447830818,0.6546713987865826,Commercial Zone
12.94,77.6,29.0,16.0,16700.0,3.4011973816621555,2.833213344056216,9.723223876851618,0.6129303923080698,0.8250506409446556,0.8559337233860154,0.7722236452081558,Commercial Zone
12.94,77.61,83.0,13.0,31400.0,4.430816798843313,2.6390573296152584,10.354595018522993,0.798478292792588,0.7685111133111893,0.9115132162552307,0.8275520031860233,Commercial Zone
12.94,77.62,144.0,12.0,49200.0,4.976733742420574,2.5649493574615367,10.803669227477098,0.8968580834505798,0.7469303770589025,0.9510451415317654,0.8633488565419077,Commercial Zone
12.94,77.63,75.0,13.0,29000.0,4.330733340286331,2.6390573296152584,10.275085591132715,0.7804422347126829,0.7685111133111893,0.904514015054848,0.8196914653419178,Commercial Zone
12.94,77.65,1.0,1.0,800.0,0.6931471805599453,0.6931471805599453,6.68586094706836,0.12491217816362551,0.20184908658209985,0.5885551877592238,0.3141151494685509,Opportunity Zone
12.94,77.68,5.0,0.0,1500.0,1.791759469228055,0.0,7.313886831633462,0.322893296436372,0.0,0.6438401982214803,0.3222120583084297,Opportunity Zone
12.94,77.69,45.0,2.0,14500.0,3.828641396489095,1.0986122886681098,9.581972891547895,0.6899601551528175,0.3199232330374462,0.8434994234753868,0.6141859763253368,Commercial Zone
12.94,77.7,61.0,3.0,19800.0,4.127134385045092,1.3862943611198906,9.893487720457795,0.7437516303442471,0.4036981731641997,0.8709220202165352,0.6692425567865313,Commercial Zone
12.94,77.71,2.0,0.0,600.0,1.0986122886681098,0.0,6.398594934535208,0.19798111827274653,0.0,0.56326721014769,0.25653785903351545,Opportunity Zone
12.94,77.72,10.0,1.0,3500.0,2.3978952727983707,0.6931471805599453,8.160803920954665,0.4321251386921015,0.20184908658209985,0.7183941637418823,0.45172267922102416,Balanced Zone
12.94,77.73,3.0,0.0,900.0,1.3862943611198906,0.0,6.803505257608338,0.24982435632725103,0.0,0.5989113961558435,0.2845662955527205,Opportunity Zone
12.94,77.74,7.0,0.0,2100.0,2.0794415416798357,0.0,7.650168700845001,0.3747365344908765,0.0,0.6734430332551052,0.34812602198654974,Balanced Zone
12.94,77.75,51.0,5.0,17800.0,3.9512437185814275,1.791759469228055,9.787009914477434,0.7120543416834474,0.521772319619546,0.8615487972932494,0.6977786934245125,Commercial Zone
12.95,74.87,4.0,0.0,1200.0,1.6094379124341003,0.0,7.0909098220799835,0.2900370958716978,0.0,0.6242115704706621,0.30548517842624107,Opportunity Zone
12.95,75.78,1.0,1.0,800.0,0.6931471805599453,0.6931471805599453,6.68586094706836,0.12491217816362551,0.20184908658209985,0.5885551877592238,0.3141151494685509,Opportunity Zone
12.95,76.16,1.0,2.0,1300.0,0.6931471805599453,1.0986122886681098,7.170888478512505,0.12491217816362551,0.3199232330374462,0.6312520778228249,0.3703850122501825,Balanced Zone
12.95,77.24,0.0,2.0,1000.0,0.0,1.0986122886681098,6.90875477931522,0.0,0.3199232330374462,0.608176493426065,0.3248349042622289,Opportunity Zone
12.95,77.27,0.0,2.0,1000.0,0.0,1.0986122886681098,6.90875477931522,0.0,0.3199232330374462,0.608176493426065,0.3248349042622289,Opportunity Zone
12.95,77.31,1.0,2.0,1300.0,0.6931471805599453,1.0986122886681098,7.170888478512505,0.12491217816362551,0.3199232330374462,0.6312520778228249,0.3703850122501825,Balanced Zone
12.95,77.42,1.0,1.0,800.0,0.6931471805599453,0.6931471805599453,6.68586094706836,0.12491217816362551,0.20184908658209985,0.5885551877592238,0.3141151494685509,Opportunity Zone
12.95,77.47,2.0,2.0,1600.0,1.0986122886681098,1.0986122886681098,7.3783837129967145,0.19798111827274653,0.3199232330374462,0.6495178475805023,0.3986987136981059,Balanced Zone
12.95,77.48,3.0,2.0,1900.0,1.3862943611198906,1.0986122886681098,7.550135342488429,0.24982435632725103,0.3199232330374462,0.6646371139463058,0.4195434283424885,Balanced Zone
12.95,77.49,6.0,4.0,3800.0,1.9459101490553132,1.6094379124341003,8.24301946898925,0.3506728181925905,0.4686790650623293,0.7256315842765465,0.5232105727263836,Commercial Zone
12.95,77.5,8.0,12.0,8400.0,2.1972245773362196,2.5649493574615367,9.036106025364846,0.39596223654549306,0.7469303770589025,0.7954468572522174,0.6586207029725398,Commercial Zone
12.95,77.51,2.0,1.0,1100.0,1.0986122886681098,0.6931471805599453,7.00397413672268,0.19798111827274653,0.20184908658209985,0.6165586370603613,0.3458370387566853,Balanced Zone
12.95,77.52,6.0,5.0,4300.0,1.9459101490553132,1.791759469228055,8.366602832783736,0.3506728181925905,0.521772319619546,0.7365106065083614,0.5456008696025447,Commercial Zone
12.95,77.53,6.0,18.0,10800.0,1.9459101490553132,2.9444389791664403,9.287394001418473,0.3506728181925905,0.8574402884555583,0.8175676945084467,0.6914546394951788,Commercial Zone
12.95,77.54,4.0,12.0,7200.0,1.6094379124341003,2.5649493574615367,8.881975184248867,0.2900370958716978,0.7469303770589025,0.7818787458525511,0.622094321780518,Commercial Zone
12.95,77.55,1.0,3.0,1800.0,0.6931471805599453,1.3862943611198906,7.496097345175956,0.12491217816362551,0.4036981731641997,0.6598801583490882,0.4097260694787384,Balanced Zone
12.95,77.56,6.0,5.0,4300.0,1.9459101490553132,1.791759469228055,8.366602832783736,0.3506728181925905,0.521772319619546,0.7365106065083614,0.5456008696025447,Commercial Zone
12.95,77.57,86.0,18.0,34800.0,4.465908118654584,2.9444389791664403,10.457401400981889,0.8048021058516286,0.8574402884555583,0.9205632443981991,0.8637418682543037,Commercial Zone
12.95,77.58,60.0,14.0,25000.0,4.110873864173311,2.70805020110221,10.12667110305036,0.7408213189513213,0.7886022980997756,0.8914491132282849,0.8102643896502175,Commercial Zone
12.95,77.59,32.0,14.0,16600.0,3.4965075614664802,2.70805020110221,9.717218213494077,0.630106256964848,0.7886022980997756,0.8554050458749214,0.7644344474805982,Commercial Zone
12.95,77.6,38.0,8.0,15400.0,3.6635616461296463,2.1972245773362196,9.642187721358466,0.6602111036289428,0.6398464660748924,0.8488001245736634,0.7190896378156773,Commercial Zone
12.95,77.61,14.0,7.0,7700.0,2.70805020110221,2.0794415416798357,8.94910546953925,0.4880182141444443,0.6055472597462995,0.7877882133057645,0.6340728798115557,Commercial Zone
12.95,77.62,39.0,14.0,18700.0,3.6888794541139363,2.70805020110221,9.83633227734872,0.6647736303625743,0.7886022980997756,0.8658906364027164,0.7785046161846444,Commercial Zone
12.95,77.63,6.0,4.0,3800.0,1.9459101490553132,1.6094379124341003,8.24301946898925,0.3506728181925905,0.4686790650623293,0.7256315842765465,0.5232105727263836,Commercial Zone
12.95,77.64,23.0,6.0,9900.0,3.1780538303479458,1.9459101490553132,9.200391041122515,0.5727176527636231,0.5666620267290895,0.8099088388968819,0.6536150987981769,Commercial Zone
12.95,77.65,30.0,0.0,9000.0,3.4339872044851463,0.0,9.105090961257085,0.6188394521806215,0.0,0.8015195892785121,0.46618369190166564,Balanced Zone
12.95,77.66,3.0,0.0,900.0,1.3862943611198906,0.0,6.803505257608338,0.24982435632725103,0.0,0.5989113961558435,0.2845662955527205,Opportunity Zone
12.95,77.67,4.0,0.0,1200.0,1.6094379124341003,0.0,7.0909098220799835,0.2900370958716978,0.0,0.6242115704706621,0.30548517842624107,Opportunity Zone
12.95,77.68,13.0,3.0,5400.0,2.6390573296152584,1.3862943611198906,8.594339400592892,0.475584996356216,0.4036981731641997,0.7565582173527556,0.5487652355877991,Commercial Zone
12.95,77.69,12.0,0.0,3600.0,2.5649493574615367,0.0,8.188966863648876,0.4622299853561963,0.0,0.7208733427371485,0.3909746655648608,Balanced Zone
12.95,77.7,73.0,5.0,24400.0,4.30406509320417,1.791759469228055,10.102379394048045,0.7756363451061675,0.521772319619546,0.8893107182682284,0.7265699667925712,Commercial Zone
12.95,77.71,13.0,0.0,3900.0,2.6390573296152584,0.0,8.268988209506656,0.475584996356216,0.0,0.7279176080320651,0.3974466617180875,Balanced Zone
12.95,77.72,39.0,0.0,11700.0,3.6888794541139363,0.0,9.367429587218957,0.6647736303625743,0.0,0.8246132133430671,0.4880467137788458,Balanced Zone
12.95,77.75,2.0,1.0,1100.0,1.0986122886681098,0.6931471805599453,7.00397413672268,0.19798111827274653,0.20184908658209985,0.6165586370603613,0.3458370387566853,Balanced Zone
12.95,77.77,2.0,0.0,600.0,1.0986122886681098,0.0,6.398594934535208,0.19798111827274653,0.0,0.56326721014769,0.25653785903351545,Opportunity Zone
12.95,77.83,0.0,2.0,1000.0,0.0,1.0986122886681098,6.90875477931522,0.0,0.3199232330374462,0.608176493426065,0.3248349042622289,Opportunity Zone
12.95,78.25,2.0,0.0,600.0,1.0986122886681098,0.0,6.398594934535208,0.19798111827274653,0.0,0.56326721014769,0.25653785903351545,Opportunity Zone
12.95,78.26,2.0,1.0,1100.0,1.0986122886681098,0.6931471805599453,7.00397413672268,0.19798111827274653,0.20184908658209985,0.6165586370603613,0.3458370387566853,Balanced Zone
12.95,78.27,12.0,0.0,3600.0,2.5649493574615367,0.0,8.188966863648876,0.4622299853561963,0.0,0.7208733427371485,0.3909746655648608,Balanced Zone
12.96,74.93,2.0,0.0,600.0,1.0986122886681098,0.0,6.398594934535208,0.19798111827274653,0.0,0.56326721014769,0.25653785903351545,Opportunity Zone
12.96,76.14,1.0,2.0,1300.0,0.6931471805599453,1.0986122886681098,7.170888478512505,0.12491217816362551,0.3199232330374462,0.6312520778228249,0.3703850122501825,Balanced Zone
12.96,76.33,5.0,0.0,1500.0,1.791759469228055,0.0,7.313886831633462,0.322893296436372,0.0,0.6438401982214803,0.3222120583084297,Opportunity Zone
12.96,76.73,2.0,0.0,600.0,1.0986122886681098,0.0,6.398594934535208,0.19798111827274653,0.0,0.56326721014769,0.25653785903351545,Opportunity Zone
12.96,76.75,2.0,0.0,600.0,1.0986122886681098,0.0,6.398594934535208,0.19798111827274653,0.0,0.56326721014769,0.25653785903351545,Opportunity Zone
12.96,76.77,2.0,0.0,600.0,1.0986122886681098,0.0,6.398594934535208,0.19798111827274653,0.0,0.56326721014769,0.25653785903351545,Opportunity Zone
12.96,77.23,1.0,1.0,800.0,0.6931471805599453,0.6931471805599453,6.68586094706836,0.12491217816362551,0.20184908658209985,0.5885551877592238,0.3141151494685509,Opportunity Zone
12.96,77.29,1.0,1.0,800.0,0.6931471805599453,0.6931471805599453,6.68586094706836,0.12491217816362551,0.20184908658209985,0.5885551877592238,0.3141151494685509,Opportunity Zone
12.96,77.31,1.0,3.0,1800.0,0.6931471805599453,1.3862943611198906,7.496097345175956,0.12491217816362551,0.4036981731641997,0.6598801583490882,0.4097260694787384,Balanced Zone
12.96,77.34,0.0,2.0,1000.0,0.0,1.0986122886681098,6.90875477931522,0.0,0.3199232330374462,0.608176493426065,0.3248349042622289,Opportunity Zone
12.96,77.41,0.0,3.0,1500.0,0.0,1.3862943611198906,7.313886831633462,0.0,0.4036981731641997,0.6438401982214803,0.36663842998498797,Balanced Zone
12.96,77.45,0.0,2.0,1000.0,0.0,1.0986122886681098,6.90875477931522,0.0,0.3199232330374462,0.608176493426065,0.3248349042622289,Opportunity Zone
12.96,77.48,2.0,3.0,2100.0,1.0986122886681098,1.3862943611198906,7.650168700845001,0.19798111827274653,0.4036981731641997,0.6734430332551052,0.43639375772858063,Balanced Zone
12.96,77.49,2.0,2.0,1600.0,1.0986122886681098,1.0986122886681098,7.3783837129967145,0.19798111827274653,0.3199232330374462,0.6495178475805023,0.3986987136981059,Balanced Zone
12.96,77.5,3.0,12.0,6900.0,1.3862943611198906,2.5649493574615367,8.839421607620602,0.24982435632725103,0.7469303770589025,0.7781327618303652,0.6087194055094189,Commercial Zone
12.96,77.51,21.0,9.0,10800.0,3.091042453358316,2.302585092994046,9.287394001418473,0.5570373168557271,0.6705281516444292,0.8175676945084467,0.6879447412102246,Commercial Zone
12.96,77.52,20.0,16.0,14000.0,3.044522437723423,2.833213344056216,9.546884034617925,0.548653936465337,0.8250506409446556,0.8404105574426987,0.747507600375175,Commercial Zone
12.96,77.53,70.0,18.0,30000.0,4.2626798770413155,2.9444389791664403,10.308985993422082,0.7681783078528117,0.8574402884555583,0.9074982616301944,0.8481819848858569,Commercial Zone
12.96,77.54,16.0,5.0,7300.0,2.833213344056216,1.791759469228055,8.895766604056085,0.5105738866634614,0.521772319619546,0.7830928021630794,0.6098749586229573,Commercial Zone
12.96,77.55,20.0,6.0,9000.0,3.044522437723423,1.9459101490553132,9.105090961257085,0.548653936465337,0.5666620267290895,0.8015195892785121,0.6434597465422616,Commercial Zone
12.96,77.56,28.0,9.0,12900.0,3.367295829986474,2.302585092994046,9.465060106725137,0.6068209875788821,0.6705281516444292,0.8332076111616735,0.7083538132558006,Commercial Zone
12.96,77.57,48.0,16.0,22400.0,3.8918202981106265,2.833213344056216,10.016860879703811,0.701345636385181,0.8250506409446556,0.8817825381781489,0.8077953036085359,Commercial Zone
12.96,77.58,24.0,14.0,14200.0,3.2188758248682006,2.70805020110221,9.561067663645012,0.5800741917433956,0.7886022980997756,0.8416591398633074,0.7446137608100977,Commercial Zone
12.96,77.59,51.0,7.0,18800.0,3.9512437185814275,2.0794415416798357,9.841665338892785,0.7120543416834474,0.6055472597462995,0.8663601048920027,0.7287838801284399,Commercial Zone
12.96,77.6,54.0,5.0,18700.0,4.007333185232471,1.791759469228055,9.83633227734872,0.7221622345637994,0.521772319619546,0.8658906364027164,0.7023307049769316,Commercial Zone
12.96,77.61,36.0,13.0,17300.0,3.6109179126442243,2.6390573296152584,9.758519582283522,0.650724166942542,0.7685111133111893,0.8590407982567061,0.7648604191315259,Commercial Zone
12.96,77.62,21.0,4.0,8300.0,3.091042453358316,1.6094379124341003,9.024131268455035,0.5570373168557271,0.4686790650623293,0.7943927214636897,0.6091863203408248,Commercial Zone
12.96,77.63,4.0,4.0,3200.0,1.6094379124341003,1.6094379124341003,8.071218539969863,0.2900370958716978,0.4686790650623293,0.7105079780818123,0.4997265938619589,Balanced Zone
12.96,77.64,94.0,13.0,34700.0,4.553876891600541,2.6390573296152584,10.454523783963511,0.8206549742571296,0.7685111133111893,0.9203099282676426,0.83728385682973,Commercial Zone
12.96,77.65,62.0,8.0,22600.0,4.143134726391533,2.1972245773362196,10.025749432069084,0.7466350547380834,0.6398464660748924,0.8825649959121142,0.7568345281168773,Commercial Zone
12.96,77.66,67.0,4.0,22100.0,4.219507705176107,1.6094379124341003,10.003378135350923,0.7603982429907125,0.4686790650623293,0.8805956545147063,0.7003656247491762,Commercial Zone
12.96,77.67,7.0,5.0,4600.0,2.0794415416798357,1.791759469228055,8.434028950155469,0.3747365344908765,0.521772319619546,0.7424461160087492,0.5548974128171662,Commercial Zone
12.96,77.68,2.0,4.0,2600.0,1.0986122886681098,1.6094379124341003,7.8636512654486515,0.19798111827274653,0.4686790650623293,0.692235866652084,0.4657145615818686,Balanced Zone
12.96,77.69,8.0,6.0,5400.0,2.1972245773362196,1.9459101490553132,8.594339400592892,0.39596223654549306,0.5666620267290895,0.7565582173527556,0.5819157563922936,Commercial Zone
12.96,77.7,44.0,7.0,16700.0,3.8066624897703196,2.0794415416798357,9.723223876851618,0.6859993324171908,0.6055472597462995,0.8559337233860154,0.7173181438214675,Commercial Zone
12.96,77.71,78.0,3.0,24900.0,4.3694478524670215,1.3862943611198906,10.122663242288953,0.7874189839207308,0.4036981731641997,0.8910963019356755,0.6894037614611755,Commercial Zone
12.96,77.72,143.0,7.0,46400.0,4.969813299576001,2.0794415416798357,10.74507628970625,0.8956109491999951,0.6055472597462995,0.9458872153104301,0.8116853510298538,Commercial Zone
12.96,77.73,35.0,2.0,11500.0,3.58351893845611,1.0986122886681098,9.350189267092581,0.645786592872744,0.3199232330374462,0.8230955509313985,0.5937925522509189,Commercial Zone
12.96,77.74,25.0,5.0,10000.0,3.258096538021482,1.791759469228055,9.210440366976517,0.5871421635198218,0.521772319619546,0.8107934793211565,0.6425406786851924,Commercial Zone
12.96,77.75,42.0,7.0,16100.0,3.7612001156935624,2.0794415416798357,9.686636660844938,0.6778065498023502,0.6055472597462995,0.8527129570618457,0.7137330408235558,Commercial Zone
12.96,77.76,1.0,1.0,800.0,0.6931471805599453,0.6931471805599453,6.68586094706836,0.12491217816362551,0.20184908658209985,0.5885551877592238,0.3141151494685509,Opportunity Zone
12.96,77.82,1.0,3.0,1800.0,0.6931471805599453,1.3862943611198906,7.496097345175956,0.12491217816362551,0.4036981731641997,0.6598801583490882,0.4097260694787384,Balanced Zone
12.96,77.85,0.0,2.0,1000.0,0.0,1.0986122886681098,6.90875477931522,0.0,0.3199232330374462,0.608176493426065,0.3248349042622289,Opportunity Zone
12.96,78.27,13.0,0.0,3900.0,2.6390573296152584,0.0,8.268988209506656,0.475584996356216,0.0,0.7279176080320651,0.3974466617180875,Balanced Zone
12.96,78.28,3.0,0.0,900.0,1.3862943611198906,0.0,6.803505257608338,0.24982435632725103,0.0,0.5989113961558435,0.2845662955527205,Opportunity Zone
12.97,74.81,1.0,1.0,800.0,0.6931471805599453,0.6931471805599453,6.68586094706836,0.12491217816362551,0.20184908658209985,0.5885551877592238,0.3141151494685509,Opportunity Zone
12.97,76.27,2.0,0.0,600.0,1.0986122886681098,0.0,6.398594934535208,0.19798111827274653,0.0,0.56326721014769,0.25653785903351545,Opportunity Zone
12.97,76.72,2.0,0.0,600.0,1.0986122886681098,0.0,6.398594934535208,0.19798111827274653,0.0,0.56326721014769,0.25653785903351545,Opportunity Zone
12.97,77.37,0.0,2.0,1000.0,0.0,1.0986122886681098,6.90875477931522,0.0,0.3199232330374462,0.608176493426065,0.3248349042622289,Opportunity Zone
12.97,77.39,0.0,2.0,1000.0,0.0,1.0986122886681098,6.90875477931522,0.0,0.3199232330374462,0.608176493426065,0.3248349042622289,Opportunity Zone
12.97,77.4,0.0,6.0,3000.0,0.0,1.9459101490553132,8.006700845440367,0.0,0.5666620267290895,0.7048284965433502,0.4450216831453539,Balanced Zone
12.97,77.41,0.0,4.0,2000.0,0.0,1.6094379124341003,7.601402334583733,0.0,0.4686790650623293,0.669150138431467,0.39824022122282865,Balanced Zone
12.97,77.42,0.0,2.0,1000.0,0.0,1.0986122886681098,6.90875477931522,0.0,0.3199232330374462,0.608176493426065,0.3248349042622289,Opportunity Zone
12.97,77.45,1.0,1.0,800.0,0.6931471805599453,0.6931471805599453,6.68586094706836,0.12491217816362551,0.20184908658209985,0.5885551877592238,0.3141151494685509,Opportunity Zone
12.97,77.46,0.0,2.0,1000.0,0.0,1.0986122886681098,6.90875477931522,0.0,0.3199232330374462,0.608176493426065,0.3248349042622289,Opportunity Zone
12.97,77.47,4.0,0.0,1200.0,1.6094379124341003,0.0,7.0909098220799835,0.2900370958716978,0.0,0.6242115704706621,0.30548517842624107,Opportunity Zone
12.97,77.48,1.0,2.0,1300.0,0.6931471805599453,1.0986122886681098,7.170888478512505,0.12491217816362551,0.3199232330374462,0.6312520778228249,0.3703850122501825,Balanced Zone
12.97,77.49,0.0,3.0,1500.0,0.0,1.3862943611198906,7.313886831633462,0.0,0.4036981731641997,0.6438401982214803,0.36663842998498797,Balanced Zone
12.97,77.5,2.0,6.0,3600.0,1.0986122886681098,1.9459101490553132,8.188966863648876,0.19798111827274653,0.5666620267290895,0.7208733427371485,0.5100317147950072,Balanced Zone
12.97,77.51,12.0,8.0,7600.0,2.5649493574615367,2.1972245773362196,8.936035096566041,0.4622299853561963,0.6398464660748924,0.7866376306238583,0.6379384294514215,Commercial Zone
12.97,77.52,12.0,4.0,5600.0,2.5649493574615367,1.6094379124341003,8.630700432209832,0.4622299853561963,0.4686790650623293,0.759759072704049,0.5686223438250912,Commercial Zone
12.97,77.53,32.0,7.0,13100.0,3.4965075614664802,2.0794415416798357,9.48044384215367,0.630106256964848,0.6055472597462995,0.8345618387421243,0.6930700615604026,Commercial Zone
12.97,77.54,103.0,17.0,39400.0,4.6443908991413725,2.8903717578961645,10.5815464756746,0.8369665198470728,0.8416955526569921,0.9314917139436494,0.8717054992643463,Commercial Zone
12.97,77.55,24.0,13.0,13700.0,3.2188758248682006,2.6390573296152584,9.525224101853109,0.5800741917433956,0.7685111133111893,0.8385038372915955,0.7364774902339933,Commercial Zone
12.97,77.56,7.0,1.0,2600.0,2.0794415416798357,0.6931471805599453,7.8636512654486515,0.3747365344908765,0.20184908658209985,0.692235866652084,0.4253506939792273,Balanced Zone
12.97,77.57,13.0,13.0,10400.0,2.6390573296152584,2.6390573296152584,9.249657234353133,0.475584996356216,0.7685111133111893,0.8142457334025541,0.6966403952566749,Commercial Zone
12.97,77.58,33.0,11.0,15400.0,3.5263605246161616,2.4849066497880004,9.642187721358466,0.6354860648270869,0.7236214062016458,0.8488001245736634,0.7409933552194843,Commercial Zone
12.97,77.59,44.0,15.0,20700.0,3.8066624897703196,2.772588722239781,9.937937287265354,0.6859993324171908,0.8073963463283994,0.8748349079276848,0.7945807387147867,Commercial Zone
12.97,77.6,178.0,11.0,58900.0,5.187385805840755,2.4849066497880004,10.983613347424248,0.9348197297133845,0.7236214062016458,0.9668855914214841,0.8721233680821108,Commercial Zone
12.97,77.61,241.0,22.0,83300.0,5.488937726156687,3.1354942159291497,11.330215832884798,0.9891624555478286,0.913076848927645,0.9973969485261359,0.9654145657731718,Commercial Zone
12.97,77.62,92.0,22.0,38600.0,4.532599493153256,3.1354942159291497,10.5610334618531,0.8168205704533681,0.913076848927645,0.9296859568696088,0.8900131531650493,Commercial Zone
12.97,77.63,36.0,1.0,11300.0,3.6109179126442243,0.6931471805599453,9.332646496360152,0.650724166942542,0.20184908658209985,0.8215512638449659,0.5534073727322356,Commercial Zone
12.97,77.64,224.0,6.0,70200.0,5.41610040220442,1.9459101490553132,11.159117834926688,0.9760364282888886,0.5666620267290895,0.98233522123167,0.8349599652729324,Commercial Zone
12.97,77.65,156.0,8.0,50800.0,5.056245805348308,2.1972245773362196,10.835671318412196,0.9111869666216302,0.6398464660748924,0.953862280085515,0.8311541511426316,Commercial Zone
12.97,77.66,20.0,10.0,11000.0,3.044522437723423,2.3978952727983707,9.305741456739435,0.548653936465337,0.6982831123151737,0.8191828178406284,0.6957092564941318,Commercial Zone
12.97,77.67,12.0,3.0,5100.0,2.5649493574615367,1.3862943611198906,8.537191877922927,0.4622299853561963,0.4036981731641997,0.7515275307738276,0.5429979919851684,Commercial Zone
12.97,77.68,42.0,4.0,14600.0,3.7612001156935624,1.6094379124341003,9.588845298501564,0.6778065498023502,0.4686790650623293,0.8441044002759808,0.6628161778091135,Commercial Zone
12.97,77.69,17.0,2.0,6100.0,2.8903717578961645,1.0986122886681098,8.716207971151853,0.5208744147091185,0.3199232330374462,0.7672862866313619,0.5367856562968184,Commercial Zone
12.97,77.7,27.0,5.0,10600.0,3.332204510175204,1.791759469228055,9.268703615273097,0.6004971745198415,0.521772319619546,0.8159223830348499,0.6483422982849909,Commercial Zone
